"time","Well","OD600","Strain","Mutant"
1005,"C12",1.204,"Strain_C","Knock-IN (+)"
1020,"A1",1.206,"Strain_A","Knock-OUT (-)"
1020,"A2",1.005,"Strain_A","Knock-OUT (-)"
1020,"A3",1.174,"Strain_A","Knock-OUT (-)"
1020,"A4",0.902,"Strain_A","Knock-OUT (-)"
1020,"A5",1.114,"Strain_A","Knock-OUT (-)"
1020,"A6",1.197,"Strain_A","Knock-OUT (-)"
1020,"A7",1.116,"Strain_A","Knock-IN (+)"
1020,"A8",1.191,"Strain_A","Knock-IN (+)"
1020,"A9",1.197,"Strain_A","Knock-IN (+)"
1020,"A10",1.174,"Strain_A","Knock-IN (+)"
1020,"A11",1.206,"Strain_A","Knock-IN (+)"
1020,"A12",1.206,"Strain_A","Knock-IN (+)"
1020,"B1",0.757,"Strain_B","Knock-OUT (-)"
1020,"B2",1.156,"Strain_B","Knock-OUT (-)"
1020,"B3",0.955,"Strain_B","Knock-OUT (-)"
1020,"B4",1.207,"Strain_B","Knock-OUT (-)"
1020,"B5",1.206,"Strain_B","Knock-OUT (-)"
1020,"B6",1.166,"Strain_B","Knock-OUT (-)"
1020,"B7",1.021,"Strain_B","Knock-IN (+)"
1020,"B8",1.204,"Strain_B","Knock-IN (+)"
1020,"B9",1.163,"Strain_B","Knock-IN (+)"
1020,"B10",1.18,"Strain_B","Knock-IN (+)"
1020,"B11",1.206,"Strain_B","Knock-IN (+)"
1020,"B12",1.198,"Strain_B","Knock-IN (+)"
1020,"C1",0.675,"Strain_C","Knock-OUT (-)"
1020,"C2",1.129,"Strain_C","Knock-OUT (-)"
1020,"C3",1.205,"Strain_C","Knock-OUT (-)"
1020,"C4",0.675,"Strain_C","Knock-OUT (-)"
1020,"C5",1.005,"Strain_C","Knock-OUT (-)"
1020,"C6",0.745,"Strain_C","Knock-OUT (-)"
1020,"C7",1.021,"Strain_C","Knock-IN (+)"
1020,"C8",1.204,"Strain_C","Knock-IN (+)"
1020,"C9",1.034,"Strain_C","Knock-IN (+)"
1020,"C10",0.999,"Strain_C","Knock-IN (+)"
1020,"C11",1.198,"Strain_C","Knock-IN (+)"
1020,"C12",1.205,"Strain_C","Knock-IN (+)"
1035,"A1",1.207,"Strain_A","Knock-OUT (-)"
1035,"A2",1.008,"Strain_A","Knock-OUT (-)"
1035,"A3",1.179,"Strain_A","Knock-OUT (-)"
1035,"A4",0.912,"Strain_A","Knock-OUT (-)"
1035,"A5",1.122,"Strain_A","Knock-OUT (-)"
1035,"A6",1.199,"Strain_A","Knock-OUT (-)"
1035,"A7",1.124,"Strain_A","Knock-IN (+)"
1035,"A8",1.194,"Strain_A","Knock-IN (+)"
1035,"A9",1.199,"Strain_A","Knock-IN (+)"
1035,"A10",1.179,"Strain_A","Knock-IN (+)"
1035,"A11",1.206,"Strain_A","Knock-IN (+)"
1035,"A12",1.207,"Strain_A","Knock-IN (+)"
1035,"B1",0.774,"Strain_B","Knock-OUT (-)"
1035,"B2",1.162,"Strain_B","Knock-OUT (-)"
1035,"B3",0.96,"Strain_B","Knock-OUT (-)"
1035,"B4",1.207,"Strain_B","Knock-OUT (-)"
1035,"B5",1.207,"Strain_B","Knock-OUT (-)"
1035,"B6",1.172,"Strain_B","Knock-OUT (-)"
1035,"B7",1.025,"Strain_B","Knock-IN (+)"
1035,"B8",1.205,"Strain_B","Knock-IN (+)"
1035,"B9",1.169,"Strain_B","Knock-IN (+)"
1035,"B10",1.185,"Strain_B","Knock-IN (+)"
1035,"B11",1.207,"Strain_B","Knock-IN (+)"
1035,"B12",1.2,"Strain_B","Knock-IN (+)"
1035,"C1",0.694,"Strain_C","Knock-OUT (-)"
1035,"C2",1.137,"Strain_C","Knock-OUT (-)"
1035,"C3",1.205,"Strain_C","Knock-OUT (-)"
1035,"C4",0.694,"Strain_C","Knock-OUT (-)"
1035,"C5",1.008,"Strain_C","Knock-OUT (-)"
1035,"C6",0.762,"Strain_C","Knock-OUT (-)"
1035,"C7",1.025,"Strain_C","Knock-IN (+)"
1035,"C8",1.205,"Strain_C","Knock-IN (+)"
1035,"C9",1.039,"Strain_C","Knock-IN (+)"
1035,"C10",1.002,"Strain_C","Knock-IN (+)"
1035,"C11",1.2,"Strain_C","Knock-IN (+)"
1035,"C12",1.205,"Strain_C","Knock-IN (+)"
1050,"A1",1.207,"Strain_A","Knock-OUT (-)"
1050,"A2",1.011,"Strain_A","Knock-OUT (-)"
1050,"A3",1.183,"Strain_A","Knock-OUT (-)"
1050,"A4",0.92,"Strain_A","Knock-OUT (-)"
1050,"A5",1.13,"Strain_A","Knock-OUT (-)"
1050,"A6",1.2,"Strain_A","Knock-OUT (-)"
1050,"A7",1.132,"Strain_A","Knock-IN (+)"
1050,"A8",1.196,"Strain_A","Knock-IN (+)"
1050,"A9",1.2,"Strain_A","Knock-IN (+)"
1050,"A10",1.183,"Strain_A","Knock-IN (+)"
1050,"A11",1.207,"Strain_A","Knock-IN (+)"
1050,"A12",1.207,"Strain_A","Knock-IN (+)"
1050,"B1",0.791,"Strain_B","Knock-OUT (-)"
1050,"B2",1.168,"Strain_B","Knock-OUT (-)"
1050,"B3",0.965,"Strain_B","Knock-OUT (-)"
1050,"B4",1.207,"Strain_B","Knock-OUT (-)"
1050,"B5",1.207,"Strain_B","Knock-OUT (-)"
1050,"B6",1.177,"Strain_B","Knock-OUT (-)"
1050,"B7",1.029,"Strain_B","Knock-IN (+)"
1050,"B8",1.206,"Strain_B","Knock-IN (+)"
1050,"B9",1.174,"Strain_B","Knock-IN (+)"
1050,"B10",1.188,"Strain_B","Knock-IN (+)"
1050,"B11",1.207,"Strain_B","Knock-IN (+)"
1050,"B12",1.202,"Strain_B","Knock-IN (+)"
1050,"C1",0.713,"Strain_C","Knock-OUT (-)"
1050,"C2",1.145,"Strain_C","Knock-OUT (-)"
1050,"C3",1.206,"Strain_C","Knock-OUT (-)"
1050,"C4",0.713,"Strain_C","Knock-OUT (-)"
1050,"C5",1.011,"Strain_C","Knock-OUT (-)"
1050,"C6",0.779,"Strain_C","Knock-OUT (-)"
1050,"C7",1.029,"Strain_C","Knock-IN (+)"
1050,"C8",1.206,"Strain_C","Knock-IN (+)"
1050,"C9",1.045,"Strain_C","Knock-IN (+)"
1050,"C10",1.006,"Strain_C","Knock-IN (+)"
1050,"C11",1.202,"Strain_C","Knock-IN (+)"
1050,"C12",1.206,"Strain_C","Knock-IN (+)"
1065,"A1",1.207,"Strain_A","Knock-OUT (-)"
1065,"A2",1.015,"Strain_A","Knock-OUT (-)"
1065,"A3",1.187,"Strain_A","Knock-OUT (-)"
1065,"A4",0.928,"Strain_A","Knock-OUT (-)"
1065,"A5",1.138,"Strain_A","Knock-OUT (-)"
1065,"A6",1.202,"Strain_A","Knock-OUT (-)"
1065,"A7",1.14,"Strain_A","Knock-IN (+)"
1065,"A8",1.199,"Strain_A","Knock-IN (+)"
1065,"A9",1.202,"Strain_A","Knock-IN (+)"
1065,"A10",1.187,"Strain_A","Knock-IN (+)"
1065,"A11",1.207,"Strain_A","Knock-IN (+)"
1065,"A12",1.207,"Strain_A","Knock-IN (+)"
1065,"B1",0.806,"Strain_B","Knock-OUT (-)"
1065,"B2",1.174,"Strain_B","Knock-OUT (-)"
1065,"B3",0.969,"Strain_B","Knock-OUT (-)"
1065,"B4",1.207,"Strain_B","Knock-OUT (-)"
1065,"B5",1.207,"Strain_B","Knock-OUT (-)"
1065,"B6",1.181,"Strain_B","Knock-OUT (-)"
1065,"B7",1.034,"Strain_B","Knock-IN (+)"
1065,"B8",1.206,"Strain_B","Knock-IN (+)"
1065,"B9",1.179,"Strain_B","Knock-IN (+)"
1065,"B10",1.192,"Strain_B","Knock-IN (+)"
1065,"B11",1.207,"Strain_B","Knock-IN (+)"
1065,"B12",1.203,"Strain_B","Knock-IN (+)"
1065,"C1",0.731,"Strain_C","Knock-OUT (-)"
1065,"C2",1.152,"Strain_C","Knock-OUT (-)"
1065,"C3",1.206,"Strain_C","Knock-OUT (-)"
1065,"C4",0.731,"Strain_C","Knock-OUT (-)"
1065,"C5",1.015,"Strain_C","Knock-OUT (-)"
1065,"C6",0.794,"Strain_C","Knock-OUT (-)"
1065,"C7",1.034,"Strain_C","Knock-IN (+)"
1065,"C8",1.206,"Strain_C","Knock-IN (+)"
1065,"C9",1.051,"Strain_C","Knock-IN (+)"
1065,"C10",1.009,"Strain_C","Knock-IN (+)"
1065,"C11",1.203,"Strain_C","Knock-IN (+)"
1065,"C12",1.206,"Strain_C","Knock-IN (+)"
1080,"A1",1.207,"Strain_A","Knock-OUT (-)"
1080,"A2",1.019,"Strain_A","Knock-OUT (-)"
1080,"A3",1.19,"Strain_A","Knock-OUT (-)"
1080,"A4",0.935,"Strain_A","Knock-OUT (-)"
1080,"A5",1.146,"Strain_A","Knock-OUT (-)"
1080,"A6",1.203,"Strain_A","Knock-OUT (-)"
1080,"A7",1.147,"Strain_A","Knock-IN (+)"
1080,"A8",1.2,"Strain_A","Knock-IN (+)"
1080,"A9",1.203,"Strain_A","Knock-IN (+)"
1080,"A10",1.19,"Strain_A","Knock-IN (+)"
1080,"A11",1.207,"Strain_A","Knock-IN (+)"
1080,"A12",1.207,"Strain_A","Knock-IN (+)"
1080,"B1",0.82,"Strain_B","Knock-OUT (-)"
1080,"B2",1.179,"Strain_B","Knock-OUT (-)"
1080,"B3",0.973,"Strain_B","Knock-OUT (-)"
1080,"B4",1.207,"Strain_B","Knock-OUT (-)"
1080,"B5",1.207,"Strain_B","Knock-OUT (-)"
1080,"B6",1.185,"Strain_B","Knock-OUT (-)"
1080,"B7",1.039,"Strain_B","Knock-IN (+)"
1080,"B8",1.207,"Strain_B","Knock-IN (+)"
1080,"B9",1.183,"Strain_B","Knock-IN (+)"
1080,"B10",1.194,"Strain_B","Knock-IN (+)"
1080,"B11",1.207,"Strain_B","Knock-IN (+)"
1080,"B12",1.204,"Strain_B","Knock-IN (+)"
1080,"C1",0.748,"Strain_C","Knock-OUT (-)"
1080,"C2",1.158,"Strain_C","Knock-OUT (-)"
1080,"C3",1.207,"Strain_C","Knock-OUT (-)"
1080,"C4",0.748,"Strain_C","Knock-OUT (-)"
1080,"C5",1.019,"Strain_C","Knock-OUT (-)"
1080,"C6",0.809,"Strain_C","Knock-OUT (-)"
1080,"C7",1.039,"Strain_C","Knock-IN (+)"
1080,"C8",1.207,"Strain_C","Knock-IN (+)"
1080,"C9",1.057,"Strain_C","Knock-IN (+)"
1080,"C10",1.012,"Strain_C","Knock-IN (+)"
1080,"C11",1.204,"Strain_C","Knock-IN (+)"
1080,"C12",1.207,"Strain_C","Knock-IN (+)"
1095,"A1",1.207,"Strain_A","Knock-OUT (-)"
1095,"A2",1.022,"Strain_A","Knock-OUT (-)"
1095,"A3",1.193,"Strain_A","Knock-OUT (-)"
1095,"A4",0.941,"Strain_A","Knock-OUT (-)"
1095,"A5",1.152,"Strain_A","Knock-OUT (-)"
1095,"A6",1.204,"Strain_A","Knock-OUT (-)"
1095,"A7",1.154,"Strain_A","Knock-IN (+)"
1095,"A8",1.202,"Strain_A","Knock-IN (+)"
1095,"A9",1.204,"Strain_A","Knock-IN (+)"
1095,"A10",1.193,"Strain_A","Knock-IN (+)"
1095,"A11",1.207,"Strain_A","Knock-IN (+)"
1095,"A12",1.207,"Strain_A","Knock-IN (+)"
1095,"B1",0.833,"Strain_B","Knock-OUT (-)"
1095,"B2",1.183,"Strain_B","Knock-OUT (-)"
1095,"B3",0.977,"Strain_B","Knock-OUT (-)"
1095,"B4",1.207,"Strain_B","Knock-OUT (-)"
1095,"B5",1.207,"Strain_B","Knock-OUT (-)"
1095,"B6",1.189,"Strain_B","Knock-OUT (-)"
1095,"B7",1.044,"Strain_B","Knock-IN (+)"
1095,"B8",1.207,"Strain_B","Knock-IN (+)"
1095,"B9",1.187,"Strain_B","Knock-IN (+)"
1095,"B10",1.197,"Strain_B","Knock-IN (+)"
1095,"B11",1.207,"Strain_B","Knock-IN (+)"
1095,"B12",1.205,"Strain_B","Knock-IN (+)"
1095,"C1",0.764,"Strain_C","Knock-OUT (-)"
1095,"C2",1.164,"Strain_C","Knock-OUT (-)"
1095,"C3",1.207,"Strain_C","Knock-OUT (-)"
1095,"C4",0.764,"Strain_C","Knock-OUT (-)"
1095,"C5",1.022,"Strain_C","Knock-OUT (-)"
1095,"C6",0.823,"Strain_C","Knock-OUT (-)"
1095,"C7",1.044,"Strain_C","Knock-IN (+)"
1095,"C8",1.207,"Strain_C","Knock-IN (+)"
1095,"C9",1.063,"Strain_C","Knock-IN (+)"
1095,"C10",1.016,"Strain_C","Knock-IN (+)"
1095,"C11",1.205,"Strain_C","Knock-IN (+)"
1095,"C12",1.207,"Strain_C","Knock-IN (+)"
1110,"A1",1.207,"Strain_A","Knock-OUT (-)"
1110,"A2",1.027,"Strain_A","Knock-OUT (-)"
1110,"A3",1.196,"Strain_A","Knock-OUT (-)"
1110,"A4",0.947,"Strain_A","Knock-OUT (-)"
1110,"A5",1.159,"Strain_A","Knock-OUT (-)"
1110,"A6",1.205,"Strain_A","Knock-OUT (-)"
1110,"A7",1.16,"Strain_A","Knock-IN (+)"
1110,"A8",1.203,"Strain_A","Knock-IN (+)"
1110,"A9",1.205,"Strain_A","Knock-IN (+)"
1110,"A10",1.196,"Strain_A","Knock-IN (+)"
1110,"A11",1.207,"Strain_A","Knock-IN (+)"
1110,"A12",1.207,"Strain_A","Knock-IN (+)"
1110,"B1",0.846,"Strain_B","Knock-OUT (-)"
1110,"B2",1.187,"Strain_B","Knock-OUT (-)"
1110,"B3",0.981,"Strain_B","Knock-OUT (-)"
1110,"B4",1.207,"Strain_B","Knock-OUT (-)"
1110,"B5",1.207,"Strain_B","Knock-OUT (-)"
1110,"B6",1.192,"Strain_B","Knock-OUT (-)"
1110,"B7",1.05,"Strain_B","Knock-IN (+)"
1110,"B8",1.207,"Strain_B","Knock-IN (+)"
1110,"B9",1.191,"Strain_B","Knock-IN (+)"
1110,"B10",1.199,"Strain_B","Knock-IN (+)"
1110,"B11",1.207,"Strain_B","Knock-IN (+)"
1110,"B12",1.205,"Strain_B","Knock-IN (+)"
1110,"C1",0.78,"Strain_C","Knock-OUT (-)"
1110,"C2",1.17,"Strain_C","Knock-OUT (-)"
1110,"C3",1.207,"Strain_C","Knock-OUT (-)"
1110,"C4",0.78,"Strain_C","Knock-OUT (-)"
1110,"C5",1.027,"Strain_C","Knock-OUT (-)"
1110,"C6",0.836,"Strain_C","Knock-OUT (-)"
1110,"C7",1.05,"Strain_C","Knock-IN (+)"
1110,"C8",1.207,"Strain_C","Knock-IN (+)"
1110,"C9",1.07,"Strain_C","Knock-IN (+)"
1110,"C10",1.019,"Strain_C","Knock-IN (+)"
1110,"C11",1.205,"Strain_C","Knock-IN (+)"
1110,"C12",1.207,"Strain_C","Knock-IN (+)"
1125,"A1",1.207,"Strain_A","Knock-OUT (-)"
1125,"A2",1.031,"Strain_A","Knock-OUT (-)"
1125,"A3",1.198,"Strain_A","Knock-OUT (-)"
1125,"A4",0.952,"Strain_A","Knock-OUT (-)"
1125,"A5",1.165,"Strain_A","Knock-OUT (-)"
1125,"A6",1.206,"Strain_A","Knock-OUT (-)"
1125,"A7",1.166,"Strain_A","Knock-IN (+)"
1125,"A8",1.204,"Strain_A","Knock-IN (+)"
1125,"A9",1.206,"Strain_A","Knock-IN (+)"
1125,"A10",1.198,"Strain_A","Knock-IN (+)"
1125,"A11",1.207,"Strain_A","Knock-IN (+)"
1125,"A12",1.207,"Strain_A","Knock-IN (+)"
1125,"B1",0.858,"Strain_B","Knock-OUT (-)"
1125,"B2",1.19,"Strain_B","Knock-OUT (-)"
1125,"B3",0.984,"Strain_B","Knock-OUT (-)"
1125,"B4",1.207,"Strain_B","Knock-OUT (-)"
1125,"B5",1.207,"Strain_B","Knock-OUT (-)"
1125,"B6",1.195,"Strain_B","Knock-OUT (-)"
1125,"B7",1.056,"Strain_B","Knock-IN (+)"
1125,"B8",1.207,"Strain_B","Knock-IN (+)"
1125,"B9",1.193,"Strain_B","Knock-IN (+)"
1125,"B10",1.201,"Strain_B","Knock-IN (+)"
1125,"B11",1.207,"Strain_B","Knock-IN (+)"
1125,"B12",1.206,"Strain_B","Knock-IN (+)"
1125,"C1",0.794,"Strain_C","Knock-OUT (-)"
1125,"C2",1.175,"Strain_C","Knock-OUT (-)"
1125,"C3",1.207,"Strain_C","Knock-OUT (-)"
1125,"C4",0.794,"Strain_C","Knock-OUT (-)"
1125,"C5",1.031,"Strain_C","Knock-OUT (-)"
1125,"C6",0.848,"Strain_C","Knock-OUT (-)"
1125,"C7",1.056,"Strain_C","Knock-IN (+)"
1125,"C8",1.207,"Strain_C","Knock-IN (+)"
1125,"C9",1.077,"Strain_C","Knock-IN (+)"
1125,"C10",1.023,"Strain_C","Knock-IN (+)"
1125,"C11",1.206,"Strain_C","Knock-IN (+)"
1125,"C12",1.207,"Strain_C","Knock-IN (+)"
1140,"A1",1.207,"Strain_A","Knock-OUT (-)"
1140,"A2",1.035,"Strain_A","Knock-OUT (-)"
1140,"A3",1.2,"Strain_A","Knock-OUT (-)"
1140,"A4",0.957,"Strain_A","Knock-OUT (-)"
1140,"A5",1.17,"Strain_A","Knock-OUT (-)"
1140,"A6",1.206,"Strain_A","Knock-OUT (-)"
1140,"A7",1.172,"Strain_A","Knock-IN (+)"
1140,"A8",1.205,"Strain_A","Knock-IN (+)"
1140,"A9",1.206,"Strain_A","Knock-IN (+)"
1140,"A10",1.2,"Strain_A","Knock-IN (+)"
1140,"A11",1.207,"Strain_A","Knock-IN (+)"
1140,"A12",1.207,"Strain_A","Knock-IN (+)"
1140,"B1",0.868,"Strain_B","Knock-OUT (-)"
1140,"B2",1.193,"Strain_B","Knock-OUT (-)"
1140,"B3",0.987,"Strain_B","Knock-OUT (-)"
1140,"B4",1.207,"Strain_B","Knock-OUT (-)"
1140,"B5",1.207,"Strain_B","Knock-OUT (-)"
1140,"B6",1.197,"Strain_B","Knock-OUT (-)"
1140,"B7",1.062,"Strain_B","Knock-IN (+)"
1140,"B8",1.207,"Strain_B","Knock-IN (+)"
1140,"B9",1.196,"Strain_B","Knock-IN (+)"
1140,"B10",1.202,"Strain_B","Knock-IN (+)"
1140,"B11",1.207,"Strain_B","Knock-IN (+)"
1140,"B12",1.207,"Strain_B","Knock-IN (+)"
1140,"C1",0.808,"Strain_C","Knock-OUT (-)"
1140,"C2",1.18,"Strain_C","Knock-OUT (-)"
1140,"C3",1.207,"Strain_C","Knock-OUT (-)"
1140,"C4",0.808,"Strain_C","Knock-OUT (-)"
1140,"C5",1.035,"Strain_C","Knock-OUT (-)"
1140,"C6",0.86,"Strain_C","Knock-OUT (-)"
1140,"C7",1.062,"Strain_C","Knock-IN (+)"
1140,"C8",1.207,"Strain_C","Knock-IN (+)"
1140,"C9",1.084,"Strain_C","Knock-IN (+)"
1140,"C10",1.027,"Strain_C","Knock-IN (+)"
1140,"C11",1.207,"Strain_C","Knock-IN (+)"
1140,"C12",1.207,"Strain_C","Knock-IN (+)"
1155,"A1",1.207,"Strain_A","Knock-OUT (-)"
1155,"A2",1.04,"Strain_A","Knock-OUT (-)"
1155,"A3",1.201,"Strain_A","Knock-OUT (-)"
1155,"A4",0.962,"Strain_A","Knock-OUT (-)"
1155,"A5",1.175,"Strain_A","Knock-OUT (-)"
1155,"A6",1.207,"Strain_A","Knock-OUT (-)"
1155,"A7",1.176,"Strain_A","Knock-IN (+)"
1155,"A8",1.206,"Strain_A","Knock-IN (+)"
1155,"A9",1.207,"Strain_A","Knock-IN (+)"
1155,"A10",1.201,"Strain_A","Knock-IN (+)"
1155,"A11",1.207,"Strain_A","Knock-IN (+)"
1155,"A12",1.207,"Strain_A","Knock-IN (+)"
1155,"B1",0.879,"Strain_B","Knock-OUT (-)"
1155,"B2",1.196,"Strain_B","Knock-OUT (-)"
1155,"B3",0.99,"Strain_B","Knock-OUT (-)"
1155,"B4",1.207,"Strain_B","Knock-OUT (-)"
1155,"B5",1.207,"Strain_B","Knock-OUT (-)"
1155,"B6",1.199,"Strain_B","Knock-OUT (-)"
1155,"B7",1.068,"Strain_B","Knock-IN (+)"
1155,"B8",1.207,"Strain_B","Knock-IN (+)"
1155,"B9",1.198,"Strain_B","Knock-IN (+)"
1155,"B10",1.203,"Strain_B","Knock-IN (+)"
1155,"B11",1.207,"Strain_B","Knock-IN (+)"
1155,"B12",1.207,"Strain_B","Knock-IN (+)"
1155,"C1",0.821,"Strain_C","Knock-OUT (-)"
1155,"C2",1.184,"Strain_C","Knock-OUT (-)"
1155,"C3",1.207,"Strain_C","Knock-OUT (-)"
1155,"C4",0.821,"Strain_C","Knock-OUT (-)"
1155,"C5",1.04,"Strain_C","Knock-OUT (-)"
1155,"C6",0.87,"Strain_C","Knock-OUT (-)"
1155,"C7",1.068,"Strain_C","Knock-IN (+)"
1155,"C8",1.207,"Strain_C","Knock-IN (+)"
1155,"C9",1.091,"Strain_C","Knock-IN (+)"
1155,"C10",1.032,"Strain_C","Knock-IN (+)"
1155,"C11",1.207,"Strain_C","Knock-IN (+)"
1155,"C12",1.207,"Strain_C","Knock-IN (+)"
1170,"A1",1.207,"Strain_A","Knock-OUT (-)"
1170,"A2",1.045,"Strain_A","Knock-OUT (-)"
1170,"A3",1.203,"Strain_A","Knock-OUT (-)"
1170,"A4",0.966,"Strain_A","Knock-OUT (-)"
1170,"A5",1.18,"Strain_A","Knock-OUT (-)"
1170,"A6",1.207,"Strain_A","Knock-OUT (-)"
1170,"A7",1.181,"Strain_A","Knock-IN (+)"
1170,"A8",1.206,"Strain_A","Knock-IN (+)"
1170,"A9",1.207,"Strain_A","Knock-IN (+)"
1170,"A10",1.203,"Strain_A","Knock-IN (+)"
1170,"A11",1.207,"Strain_A","Knock-IN (+)"
1170,"A12",1.207,"Strain_A","Knock-IN (+)"
1170,"B1",0.888,"Strain_B","Knock-OUT (-)"
1170,"B2",1.198,"Strain_B","Knock-OUT (-)"
1170,"B3",0.993,"Strain_B","Knock-OUT (-)"
1170,"B4",1.207,"Strain_B","Knock-OUT (-)"
1170,"B5",1.207,"Strain_B","Knock-OUT (-)"
1170,"B6",1.201,"Strain_B","Knock-OUT (-)"
1170,"B7",1.074,"Strain_B","Knock-IN (+)"
1170,"B8",1.208,"Strain_B","Knock-IN (+)"
1170,"B9",1.2,"Strain_B","Knock-IN (+)"
1170,"B10",1.204,"Strain_B","Knock-IN (+)"
1170,"B11",1.207,"Strain_B","Knock-IN (+)"
1170,"B12",1.207,"Strain_B","Knock-IN (+)"
1170,"C1",0.834,"Strain_C","Knock-OUT (-)"
1170,"C2",1.187,"Strain_C","Knock-OUT (-)"
1170,"C3",1.208,"Strain_C","Knock-OUT (-)"
1170,"C4",0.834,"Strain_C","Knock-OUT (-)"
1170,"C5",1.045,"Strain_C","Knock-OUT (-)"
1170,"C6",0.88,"Strain_C","Knock-OUT (-)"
1170,"C7",1.074,"Strain_C","Knock-IN (+)"
1170,"C8",1.208,"Strain_C","Knock-IN (+)"
1170,"C9",1.098,"Strain_C","Knock-IN (+)"
1170,"C10",1.036,"Strain_C","Knock-IN (+)"
1170,"C11",1.207,"Strain_C","Knock-IN (+)"
1170,"C12",1.208,"Strain_C","Knock-IN (+)"
1185,"A1",1.207,"Strain_A","Knock-OUT (-)"
1185,"A2",1.051,"Strain_A","Knock-OUT (-)"
1185,"A3",1.204,"Strain_A","Knock-OUT (-)"
1185,"A4",0.97,"Strain_A","Knock-OUT (-)"
1185,"A5",1.184,"Strain_A","Knock-OUT (-)"
1185,"A6",1.207,"Strain_A","Knock-OUT (-)"
1185,"A7",1.185,"Strain_A","Knock-IN (+)"
1185,"A8",1.207,"Strain_A","Knock-IN (+)"
1185,"A9",1.207,"Strain_A","Knock-IN (+)"
1185,"A10",1.204,"Strain_A","Knock-IN (+)"
1185,"A11",1.207,"Strain_A","Knock-IN (+)"
1185,"A12",1.207,"Strain_A","Knock-IN (+)"
1185,"B1",0.897,"Strain_B","Knock-OUT (-)"
1185,"B2",1.2,"Strain_B","Knock-OUT (-)"
1185,"B3",0.996,"Strain_B","Knock-OUT (-)"
1185,"B4",1.207,"Strain_B","Knock-OUT (-)"
1185,"B5",1.207,"Strain_B","Knock-OUT (-)"
1185,"B6",1.202,"Strain_B","Knock-OUT (-)"
1185,"B7",1.081,"Strain_B","Knock-IN (+)"
1185,"B8",1.208,"Strain_B","Knock-IN (+)"
1185,"B9",1.201,"Strain_B","Knock-IN (+)"
1185,"B10",1.205,"Strain_B","Knock-IN (+)"
1185,"B11",1.207,"Strain_B","Knock-IN (+)"
1185,"B12",1.207,"Strain_B","Knock-IN (+)"
1185,"C1",0.845,"Strain_C","Knock-OUT (-)"
1185,"C2",1.19,"Strain_C","Knock-OUT (-)"
1185,"C3",1.208,"Strain_C","Knock-OUT (-)"
1185,"C4",0.845,"Strain_C","Knock-OUT (-)"
1185,"C5",1.051,"Strain_C","Knock-OUT (-)"
1185,"C6",0.89,"Strain_C","Knock-OUT (-)"
1185,"C7",1.081,"Strain_C","Knock-IN (+)"
1185,"C8",1.208,"Strain_C","Knock-IN (+)"
1185,"C9",1.105,"Strain_C","Knock-IN (+)"
1185,"C10",1.041,"Strain_C","Knock-IN (+)"
1185,"C11",1.207,"Strain_C","Knock-IN (+)"
1185,"C12",1.208,"Strain_C","Knock-IN (+)"
1200,"A1",1.207,"Strain_A","Knock-OUT (-)"
1200,"A2",1.056,"Strain_A","Knock-OUT (-)"
1200,"A3",1.205,"Strain_A","Knock-OUT (-)"
1200,"A4",0.974,"Strain_A","Knock-OUT (-)"
1200,"A5",1.187,"Strain_A","Knock-OUT (-)"
1200,"A6",1.208,"Strain_A","Knock-OUT (-)"
1200,"A7",1.188,"Strain_A","Knock-IN (+)"
1200,"A8",1.207,"Strain_A","Knock-IN (+)"
1200,"A9",1.208,"Strain_A","Knock-IN (+)"
1200,"A10",1.205,"Strain_A","Knock-IN (+)"
1200,"A11",1.207,"Strain_A","Knock-IN (+)"
1200,"A12",1.207,"Strain_A","Knock-IN (+)"
1200,"B1",0.905,"Strain_B","Knock-OUT (-)"
1200,"B2",1.201,"Strain_B","Knock-OUT (-)"
1200,"B3",0.999,"Strain_B","Knock-OUT (-)"
1200,"B4",1.207,"Strain_B","Knock-OUT (-)"
1200,"B5",1.207,"Strain_B","Knock-OUT (-)"
1200,"B6",1.203,"Strain_B","Knock-OUT (-)"
1200,"B7",1.088,"Strain_B","Knock-IN (+)"
1200,"B8",1.208,"Strain_B","Knock-IN (+)"
1200,"B9",1.203,"Strain_B","Knock-IN (+)"
1200,"B10",1.206,"Strain_B","Knock-IN (+)"
1200,"B11",1.207,"Strain_B","Knock-IN (+)"
1200,"B12",1.208,"Strain_B","Knock-IN (+)"
1200,"C1",0.856,"Strain_C","Knock-OUT (-)"
1200,"C2",1.193,"Strain_C","Knock-OUT (-)"
1200,"C3",1.208,"Strain_C","Knock-OUT (-)"
1200,"C4",0.856,"Strain_C","Knock-OUT (-)"
1200,"C5",1.056,"Strain_C","Knock-OUT (-)"
1200,"C6",0.898,"Strain_C","Knock-OUT (-)"
1200,"C7",1.088,"Strain_C","Knock-IN (+)"
1200,"C8",1.208,"Strain_C","Knock-IN (+)"
1200,"C9",1.112,"Strain_C","Knock-IN (+)"
1200,"C10",1.046,"Strain_C","Knock-IN (+)"
1200,"C11",1.208,"Strain_C","Knock-IN (+)"
1200,"C12",1.208,"Strain_C","Knock-IN (+)"
1215,"A1",1.207,"Strain_A","Knock-OUT (-)"
1215,"A2",1.062,"Strain_A","Knock-OUT (-)"
1215,"A3",1.206,"Strain_A","Knock-OUT (-)"
1215,"A4",0.977,"Strain_A","Knock-OUT (-)"
